`block in worker_pool';;;;;
  /Users/josh/.rbenv/versions/3.3.0/lib/ruby/gems/3.3.0/gems/bundler-2.5.4/lib/bundler/worker.rb:62:in `apply_func';;;;;
/Users/josh/.rbenv/versions/3.3.0/lib/ruby/gems/3.3.0/gems/bundler-2.5.4/lib/bundler/worker.rb:57:in `block in;;;;;
process_queue';;;;;
  <internal:kernel>:187:in `loop';;;;;
  /Users/josh/.rbenv/versions/3.3.0/lib/ruby/gems/3.3.0/gems/bundler-2.5.4/lib/bundler/worker.rb:54:in `process_queue';;;;;
/Users/josh/.rbenv/versions/3.3.0/lib/ruby/gems/3.3.0/gems/bundler-2.5.4/lib/bundler/worker.rb:90:in `block (2 levels) in;;;;;
create_threads';;;;;
;;;;;
An error occurred while installing mysql2 (0.5.5), and Bundler cannot continue.;;;;;
;;;;;
In Gemfile:;;;;;
  mysql2;;;;;
```;;;;;
;;;;;
</details>;;;;;
;;;;;
### Additional information;;;;;
;;;;;
- [GitHub Issue in mysql2](https://github.com/brianmario/mysql2/issues/1346);;;;;
- [0.5.6 release notes listing the fix](https://github.com/brianmario/mysql2/releases/tag/0.5.6);;;;;
;;;;;
### Checklist;;;;;
;;;;;
Before submitting the PR make sure the following are checked:;;;;;
;;;;;
* [x] This Pull Request is related to one change. Unrelated changes should be opened in separate PRs.;;;;;
* [x] Commit message has a detailed description of what changed and why. If this PR fixes a related issue include it in the commit message. Ex: `[Fix #issue-number]`;;;;;
* [x] n/a - Tests are added or updated if you fix a bug or add a feature.;;;;;
* [x] n/a - CHANGELOG files are updated for the changed libraries if there is a behavior change or additional feature. Minor bug fixes and documentation changes should not be included.;;;;;
",2024-03-28T19:05:52Z,2024-03-28T19:55:23Z,[]
2213880505,Disable send_preload_links_header outright,### Steps to reproduce";;;;;
;;;;;
Suppose you have a partial like this:;;;;;
;;;;;
```haml;;;;;
= cache([ActionController::Base.asset_host], expires_in: 1.minute) do;;;;;
    = preload_link_tag(path_to_stylesheet('application');;;;;
```;;;;;
;;;;;
If the partial is not cached, then `preload_link_tag` will call `send_preload_links_header`, which modifies the `Link` HTTP header.;;;;;
;;;;;
However, if the partial is cached, then the `Link` HTTP header is not sent.;;;;;
;;;;;
This is a surprising side effect of caching `preload_link_tag`. I was surprised that `send_preload_links_header` is even called in the first place.;;;;;
;;;;;
https://github.com/rails/rails/pull/48405 lowered the max header size from 8K to 1000 bytes, but I think Rails should go farther than that: provide an option to disable this sending altogether, perhaps as an argument to `preload_link_tag`. For example:;;;;;
;;;;;
```diff;;;;;
diff --git a/actionview/lib/action_view/helpers/asset_tag_helper.rb b/actionview/lib/action_view/helpers/asset_tag_helper.rb;;;;;
index 11528eb33d..0dd3ff517a 100644;;;;;
#NOM?;;;;;
#NOM?;;;;;
@@ -325,6 +325,7 @@ def preload_link_tag(source, options = {});;;;;
"         crossorigin = """"anonymous"""" if crossorigin == true || (crossorigin.blank? && as_type == """"font"""")";;;;;
         integrity = options[:integrity];;;;;
         nopush = options.delete(:nopush) || false;;;;;
+        send_link_header = options.key?(:preload_links_header) ? options.delete(:preload_links_header) : true;;;;;
"         rel = mime_type == """"module"""" ? """"modulepreload"""" : """"preload""""";;;;;
 ;;;;;
         link_tag = tag.link(**{;;;;;
@@ -341,7 +342,7 @@ def preload_link_tag(source, options = {});;;;;
"         preload_link += """"";" integrity=#{integrity}"""" if integrity";;;;
"         preload_link += """"";" nopush"""" if nopush";;;;
 ;;;;;
-        send_preload_links_header([preload_link]);;;;;
+        send_preload_links_header([preload_link]) if send_link_header;;;;;
 ;;;;;
         link_tag;;;;;
       end;;;;;
diff --git a/actionview/test/template/asset_tag_helper_test.rb b/actionview/test/template/asset_tag_helper_test.rb;;;;;
index f0c8a10f57..cd6cdd8925 100644;;;;;
#NOM?;;;;;
#NOM?;;;;;
@@ -628,6 +628,13 @@ def test_should_set_preload_early_hints_with_rel_modulepreload;;;;;
     end;;;;;
   end;;;;;
 ;;;;;
#NOM?;;;;;
#NOM?;;;;;
"+      preload_link_tag(""""http://example.com/all.js"""", type: """"module"""", preload_links_header: false)";;;;;
"+      assert_nil @response.headers[""""Link""""]";;;;;
#NOM?;;;;;
#NOM?;;;;;
+;;;;;
   def test_should_set_preload_links_with_integrity_hashes;;;;;
     with_preload_links_header do;;;;;
"       stylesheet_link_tag(""""http://example.com/style.css"""", integrity: """"sha256-AbpHGcgLb+kRsJGnwFEktk7uzpZOCcBY74+YBdrKVGs"""")";;;;;
```;;;;;
;;;;;
",2024-03-28T18:33:40Z,2024-03-28T21:07:42Z,[{'id': 3666649, 'node_id': 'MDU6TGFiZWwzNjY2NjQ5', 'url': 'https://api.github.com/repos/rails/rails/labels/actionview', 'name': 'actionview', 'color': 'd7e102', 'default': False, 'description': None}, {'id': 41328116, 'node_id': 'MDU6TGFiZWw0MTMyODExNg==', 'url': 'https://api.github.com/repos/rails/rails/labels/attached%20PR', 'name': 'attached PR', 'color': '006b75', 'default': False, 'description': None}]""";;;;;
"2213548177,[RF-DOCS] Action View Overview Guide [ci-skip],""## Motivation / Background";;;;;
;;;;;
This Pull Request is for updating and improving the Action View Overview guide. ;;;;;
;;;;;
Note: This guide was intertwined with a different guide (Layouts and Rendering) with duplicate content and overlapping concepts. A follow-on PR will focus on the other guide and then we will do a pass over both guides together.;;;;;
;;;;;
## Details;;;;;
;;;;;
#NOM?;;;;;
#NOM?;;;;;
#NOM?;;;;;
#NOM?;;;;;
;;;;;
## Testing;;;;;
;;;;;
- [x] Run `guides:generate`;;;;;
- [x] Run `guides:lint` ;;;;;
"- [x] Run rubocop on code samples"",2024-03-28T15:41:52Z,2024-04-06T01:04:57Z,""[{'id': 150377, 'node_id': 'MDU6TGFiZWwxNTAzNzc=', 'url': 'https://api.github.com/repos/rails/rails/labels/docs', 'name': 'docs', 'color': '02d7e1', 'default': False, 'description': None}, {'id': 6434393529, 'node_id': 'LA_kwDNIULPAAAAAX-FDbk', 'url': 'https://api.github.com/repos/rails/rails/labels/rails%20foundation', 'name': 'rails foundation', 'color': 'e99695', 'default': False, 'description': 'Rails Foundation PRs'}]""";;;;;
"2213456024,[Bug][ActiveRecord] #count(:all) on grouped query should clear ORDER BY if it clears SELECT,""### Steps to reproduce";;;;;
;;;;;
"Build a query that uses `.count(:all)` and `.group(...)` with a custom `.select(""""... AS alias"""")` and a `.order(:alias)`";;;;;
;;;;;
It seems ActiveRecord when calling `.count(:all)` will remove from the SELECT the `alias` column and everything else but the primary key, however it keeps the `ORDER BY alias`. To execute `COUNT(...)`, the `ORDER BY` is kind of irrelevant, it should probably be removed.;;;;;
;;;;;
ActiveRecord seems to already clear ORDER BY for some specific scenario as seen here: https://github.com/rails/rails/blob/main/activerecord/lib/active_record/relation/calculations.rb#L240 however in my scenario, the `has_include(...)` returns false and goes straight to `perform_calculation(operation, column_name)`;;;;;
;;;;;
Here https://github.com/rails/rails/blob/main/activerecord/lib/active_record/relation/calculations.rb#L536 select values are redefined, maybe we should simply add;;;;;
;;;;;
```;;;;;
relation.order_values = [];;;;;
```;;;;;
;;;;;
;;;;;
**Test code**;;;;;
;;;;;
Note: It ain't specific to Postgres. Error is present with SQLite too.;;;;;
;;;;;
```ruby;;;;;
# frozen_string_literal: true;;;;;
;;;;;
"require """"bundler/inline""""";;;;;
;;;;;
# Toggle this to test with SQLite;;;;;
use_postgres = false;;;;;
;;;;;
gemfile(true) do;;;;;
"  source """"https://rubygems.org""""";;;;;
;;;;;
"  git_source(:github) { |repo| """"https://github.com/#{repo}.git"""" }";;;;;
;;;;;
"  gem """"rails"""", """"7.1.3.2""""";;;;;
;;;;;
"  gem """"database_cleaner""""";;;;;
;;;;;
  if use_postgres;;;;;
"    gem """"pg""""";;;;;
  else ;;;;;
"    gem """"sqlite3""""";;;;;
  end;;;;;
end;;;;;
;;;;;
"require """"active_record""""";;;;;
"require """"minitest/autorun""""";;;;;
"require """"logger""""";;;;;
"require """"database_cleaner""""";;;;;
;;;;;
if use_postgres;;;;;
"  ActiveRecord::Base.establish_connection(adapter: """"postgresql"""", host: """"localhost"""", database: """"dev"""", username: """"dev"""",";;;;;
"  password: """"dev"""", port: 5437)";;;;;
else;;;;;
"  ActiveRecord::Base.establish_connection(adapter: """"sqlite3"""", database: """":memory:"""")";;;;;
end;;;;;
;;;;;
ActiveRecord::Base.logger = Logger.new($stdout);;;;;
;;;;;
ActiveRecord::Schema.define do;;;;;
  create_table :conversations, force: true do |t| # rubocop:disable Style/SymbolProc;;;;;
    t.timestamps;;;;;
  end;;;;;
;;;;;
  create_table :messages, force: true do |t|;;;;;
    t.references :conversation;;;;;
    t.timestamps;;;;;
  end;;;;;
end;;;;;
;;;;;
class Conversation < ActiveRecord::Base # rubocop:disable Rails/ApplicationRecord;;;;;
  has_many :messages, dependent: :destroy;;;;;
end;;;;;
;;;;;
class Message < ActiveRecord::Base # rubocop:disable Rails/ApplicationRecord;;;;;
  belongs_to :conversation;;;;;
end;;;;;
;;;;;
DatabaseCleaner.strategy = :truncation;;;;;
;;;;;
class BugTest < Minitest::Test;;;;;
  class SuccessException < StandardError; end;;;;
;;;;;
  def setup;;;;;
    DatabaseCleaner.start;;;;;
    Conversation.create!.tap do |conversation|;;;;;
      Message.create!(conversation: conversation);;;;;
      Message.create!(conversation: conversation);;;;;
      Message.create!(conversation: conversation);;;;;
    end;;;;;
  end;;;;;
  ;;;;;
  def teardown;;;;;
    DatabaseCleaner.clean;;;;;
  end;;;;;
;;;;;
  def assert_not_raise(&block);;;;;
    assert_raises(SuccessException) do;;;;;
      block.call;;;;;
      raise SuccessException;;;;;
    end;;;;;
  end;;;;;
;;;;;
  def sql_now;;;;;
"    if ActiveRecord::Base.connection_db_config.adapter == """"sqlite3""""";;;;;
"      """"DATE('NOW')""""";;;;;
    else;;;;;
"      """"NOW()""""";;;;;
    end;;;;;
  end;;;;;
;;;;;
  def base_query;;;;;
    Conversation;;;;;
            .select(;;;;;
"              """"conversations.*"""",";;;;;
"              """"COUNT(messages.id) AS messages_count"""",";;;;;
"              """"#{sql_now} AS last_activity_at""""";;;;;
            );;;;;
            .left_joins(:messages);;;;;
            .group(:id);;;;;
  end;;;;;
;;;;;
  def test_it_should_work_with_aliased_order_by;;;;;
"    query = base_query.order(""""last_activity_at DESC"""")";;;;;
;;;;;
    assert_not_raise { query.count(:all) };;;;;
  end;;;;;
;;;;;
  def test_it_demonstrates_that_non_aliased_order_by_work;;;;;
"    query = base_query.order(Arel.sql(""""#{sql_now} DESC""""))";;;;;
;;;;;
;;;;;
    assert_not_raise { query.count(:all) };;;;;
  end;;;;;
;;;;;
  def test_without_order_by_it_always_work;;;;;
"    query = base_query # .order(""""last_activity_at DESC"""")";;;;;
;;;;;
    assert_not_raise { query.count(:all) };;;;;
  end;;;;;
end;;;;;
```;;;;;
;;;;;
### Expected behavior;;;;;
;;;;;
This query should work;;;;;
;;;;;
```ruby;;;;;
    Conversation;;;;;
            .select(;;;;;
"              """"conversations.*"""",";;;;;
"              """"COUNT(messages.id) AS messages_count"""",";;;;;
"              """"NOW() AS last_activity_at""""";;;;;
            );;;;;
            .left_joins(:messages);;;;;
            .order(:last_activity_at);;;;;
            .group(:id);;;;;
```;;;;;
;;;;;
Expected query;;;;;
;;;;;
```;;;;;
SELECT ;;;;;
"  COUNT(*) AS """"count_all"""", ";;;;;
"  """"conversations"""".""""id"""" AS """"conversations_id"""" ";;;;;
"FROM """"conversations"""" ";;;;;
"LEFT OUTER JOIN """"messages"""" ON """"messages"""".""""conversation_id"""" = """"conversations"""".""""id"""" ";;;;;
"GROUP BY """"conversations"""".""""id""""";;;;;
;;;;;
#NOM?;;;;;
#NOM?;;;;;
```;;;;;
;;;;;
### Actual behavior;;;;;
;;;;;
```;;;;;
"ActiveRecord::StatementInvalid <""""PG::UndefinedColumn: ERROR:  column \""""last_activity_at\"""" does not exist";;;;;
;;;;;
SELECT ;;;;;
"  COUNT(*) AS """"count_all"""", ";;;;;
"  """"conversations"""".""""id"""" AS """"conversations_id"""" ";;;;;
"FROM """"conversations"""" ";;;;;
"LEFT OUTER JOIN """"messages"""" ON """"messages"""".""""conversation_id"""" = """"conversations"""".""""id"""" ";;;;;
"GROUP BY """"conversations"""".""""id""""";;;;;
ORDER BY last_activity_at DESC;;;;;
```;;;;;
;;;;;
### System configuration;;;;;
**Rails version**: 7.1.3.2;;;;;
;;;;;
**Ruby version**: 3.0.0;;;;;
",2024-03-28T14:59:27Z,2024-04-02T15:15:35Z,[{'id': 107191, 'node_id': 'MDU6TGFiZWwxMDcxOTE=', 'url': 'https://api.github.com/repos/rails/rails/labels/activerecord', 'name': 'activerecord', 'color': '0b02e1', 'default': False, 'description': None}]""";;;;;
"2210141203,[RF-DOCS] Action View Helpers Documentation [ci-skip],""<!--";;;;;
Thanks for contributing to Rails!;;;;;
;;;;;
Please do not make *Draft* pull requests, as they still send;;;;;
notifications to everyone watching the Rails repo.;;;;;
;;;;;
Create a pull request when it is ready for review and feedback;;;;;
from the Rails team :).;;;;;
;;;;;
If your pull request affects documentation or any non-code;;;;;
changes, guidelines for those changes are [available;;;;;
here](https://edgeguides.rubyonrails.org/contributing_to_ruby_on_rails.html#contributing-to-the-rails-documentation);;;;;
;;;;;
About this template;;;;;
;;;;;
The following template aims to help contributors write a good description for their pull requests.;;;;;
We'd like you to provide a description of the changes in your pull request (i.e. bugs fixed or features added), motivation behind the changes, and complete the checklist below before opening a pull request.;;;;;
;;;;;
Feel free to discard it if you need to (e.g. when you just fix a typo). -->;;;;;
;;;;;
### Motivation / Background;;;;;
;;;;;
This Pull Request has been created to provide clarity to the Action View Helpers guide.;;;;;
;;;;;
### Detail;;;;;
;;;;;
;;;;;
Here are some notes on what has changed:;;;;;
;;;;;
Some notes:;;;;;
;;;;;
- AssetTagHelper talks about a bunch of *_tag helpers, but also some of them mention *_url and *_path helpers. (which live in AssetUrlHelper). Those are helpful to know, but less frequently used I think. It's also incomplete (some mention it, others don't, *_tag helpers have their *_url/*_path counterparts, or use the basic `asset_path/url`.) I don't think it's worth expanding with all these variants, I'd rather remove the individual ones, and if we want to mention, we can maybe bundle them together within the same subsection instead, or just as examples of the related *_tag sections.;;;;;
- The cache helper could use some more info. I don't think it's worth linking to the Fragments API, but rather to the [fragments caching piece of the caching guide](https://edgeguides.rubyonrails.org/caching_with_rails.html#fragment-caching), where it goes into more details. The example could also be expanded to show something that at least gets a record as an example too.;;;;;
- `content_for` could perhaps benefit from showing `content_for?` in the example, somehow.;;;;;
- We do not want to show any form helpers here, just link to the specific guide, but we can maybe make that paragraph clearer.;;;;;
- `escape_javascript` could use an example (not the one that's on the API as it seems very jquery-related... maybe some other example of embedding some Ruby in JS or something);;;;;
- mention of `rails-html-sanitizer` could be linked.;;;;;
"- """"NB: The output may still contain unescaped '<', '>', '&' characters and confuse browsers."""" should be a note?";;;;;
- UrlHelper could have a few extra items like `current_page?` and `mail_to`, which can be commonly used. (no need to show each and every method, just the most common ones);;;;;
- CsrfHelper seems unnecessary to explain here. (we don't add CspHelper for instance... not sure we need to get into those, can probably skip them.);;;;;
- We could have a section on `TextHelper` mentioning things like `simple_format`, `truncate`, `excerpt`, maybe some other(s). (again, not everything, just the most commonly used ones);;;;;
- We could have a section on `TagHelper` mentioning `content_tag` and `tag`.;;;;;
;;;;;
- Updated the 'what you will know section';;;;;
#NOM?;;;;;
#NOM?;;;;;
#NOM?;;;;;
#NOM?;;;;;
- Added more clarity to `capture` and `content_for`;;;;;
#NOM?;;;;;
#NOM?;;;;;
#NOM?;;;;;
;;;;;
### Additional information;;;;;
;;;;;
<!-- Provide additional information such as benchmarks, reference to other repositories or alternative solutions. -->;;;;;
;;;;;
### Checklist;;;;;
;;;;;
Before submitting the PR make sure the following are checked:;;;;;
;;;;;
* [x] This Pull Request is related to one change. Changes that are unrelated should be opened in separate PRs.;;;;;
* [ ] Commit message has a detailed description of what changed and why. If this PR fixes a related issue include it in the commit message. Ex: `[Fix #issue-number]`;;;;;
* [ ] Tests are added or updated if you fix a bug or add a feature.;;;;;
* [ ] CHANGELOG files are updated for the changed libraries if there is a behavior change or additional feature. Minor bug fixes and documentation changes should not be included.;;;;;
",2024-03-27T08:14:18Z,2024-04-04T09:42:14Z,[{'id': 150377, 'node_id': 'MDU6TGFiZWwxNTAzNzc=', 'url': 'https://api.github.com/repos/rails/rails/labels/docs', 'name': 'docs', 'color': '02d7e1', 'default': False, 'description': None}, {'id': 6434393529, 'node_id': 'LA_kwDNIULPAAAAAX-FDbk', 'url': 'https://api.github.com/repos/rails/rails/labels/rails%20foundation', 'name': 'rails foundation', 'color': 'e99695', 'default': False, 'description': 'Rails Foundation PRs'}]""";;;;;
"2209113208,Fix PostgreSQL `include` indexes with keyword column names,Fixes #51428.,2024-03-26T19:13:53Z,2024-03-27T16:01:54Z,""[{'id': 107191, 'node_id': 'MDU6TGFiZWwxMDcxOTE=', 'url': 'https://api.github.com/repos/rails/rails/labels/activerecord', 'name': 'activerecord', 'color': '0b02e1', 'default': False, 'description': None}]""";;;;;
"2208982733,Problem with field named timestamp and index with include,""### Steps to reproduce";;;;;
;;;;;
"When you have a field named """"timestamp"""" and want to add an index including this field, the schema is generated with escape characters, making it impossible to run the load schema";;;;;
;;;;;
```ruby;;;;;
class ChangeIndexStatusToEvent < ActiveRecord::Migration[7.1];;;;;
  def change;;;;;
    add_index :events, [:status, :name, :app_id], name: 'index_events_on_status_name_app_id', include: [:id, :timestamp];;;;;
  end;;;;;
end;;;;;
```;;;;;
;;;;;
This schema is generated when running the migrate above:;;;;;
;;;;;
```ruby;;;;;
"t.index [""""status"""", """"name"""", """"app_id"""", """"timestamp""""], name: """"index_events_on_status_name_app_id"""", include: [""""id"""", """"\""""timestamp\""""""""]";;;;;
```;;;;;
;;;;;
Test case:;;;;;
<!-- Paste your executable test case created from one of the scripts found [here](https://edgeguides.rubyonrails.org/contributing_to_ruby_on_rails.html#create-an-executable-test-case) below: -->;;;;;
```ruby;;;;;
# frozen_string_literal: true;;;;;
;;;;;
require 'bundler/inline';;;;;
;;;;;
gemfile(true) do;;;;;
  source 'https://rubygems.org';;;;;
;;;;;
"  git_source(:github) { |repo| """"https://github.com/#{repo}.git"""" }";;;;;
;;;;;
  gem 'rails';;;;;
;;;;;
  gem 'pg';;;;;
end;;;;;
;;;;;
require 'active_record';;;;;
require 'minitest/autorun';;;;;
require 'logger';;;;;
;;;;;
# `CREATE DATABASE rails_51428_test;`;;;;
ActiveRecord::Base.establish_connection(adapter: 'postgresql', database: 'rails_51428_test');;;;;
ActiveRecord::Base.logger = Logger.new($stdout);;;;;
;;;;;
ActiveRecord::Schema.define do;;;;;
  create_table :events, force: true do |t|;;;;;
    t.decimal :amount, precision: 10, scale: 0, default: 0, null: false;;;;;
    t.datetime :timestamp;;;;;
  end;;;;;
;;;;;
  add_index :events, [:amount], name: 'index_events_on_timestamp', include: [:timestamp];;;;;
end;;;;;
;;;;;
ActiveRecord::SchemaDumper.dump;;;;;
;;;;;
class Event < ActiveRecord::Base; end;;;;
;;;;;
class EventTest < Minitest::Test;;;;;
  def test_stuff;;;;;
    assert_equal 0, Event.count;;;;;
    Event.create!(amount: 1);;;;;
    assert_equal 1, Event.count;;;;;
;;;;;
    # Note: this fails silently. I later discovered that neither this nor;;;;;
    # `ActiveRecord::Tasks::DatabaseTasks.load_schema_current(:ruby, ENV['SCHEMA'])`;;;;;
    # fail. See comments below.;;;;;
    puts `rails db:schema:load`;;;;;
  end;;;;;
end;;;;;
```;;;;;
;;;;;
"I am not sure if the word """"timestamp"""" is reserved for the system, but I started having this problem after upgrading the rails version from 7.0.3 to 7.1.0";;;;;
;;;;;
;;;;;
### Expected behavior;;;;;
"Don't escape the characters at include in index or add this explanation to take care to use field named """"timestamp"""" in Rails Guide.";;;;;
;;;;;
### Actual behavior;;;;;
"Using field named """"timestamp"""" and adding index with this field in include, results in the schema with escaped characters, making it impossible to run the load schema.";;;;;
;;;;;
### System configuration;;;;;
**Rails version**: 7.1.0;;;;;
;;;;;
**Ruby version**: 3.3.0;;;;;
",2024-03-26T18:15:15Z,2024-03-27T20:46:42Z,[{'id': 107191, 'node_id': 'MDU6TGFiZWwxMDcxOTE=', 'url': 'https://api.github.com/repos/rails/rails/labels/activerecord', 'name': 'activerecord', 'color': '0b02e1', 'default': False, 'description': None}, {'id': 70310659, 'node_id': 'MDU6TGFiZWw3MDMxMDY1OQ==', 'url': 'https://api.github.com/repos/rails/rails/labels/PostgreSQL', 'name': 'PostgreSQL', 'color': 'fbca04', 'default': False, 'description': None}, {'id': 126910270, 'node_id': 'MDU6TGFiZWwxMjY5MTAyNzA=', 'url': 'https://api.github.com/repos/rails/rails/labels/With%20reproduction%20steps', 'name': 'With reproduction steps', 'color': '009800', 'default': False, 'description': None}]""";;;;;
"2208080356,Request session id unavailable when streaming HTML,""The default Content Security Policy nonce generator returns the `request.session.id`, but this isn’t available when streaming an HTML response.";;;;;
;;;;;
### Steps to reproduce;;;;;
1. Enable the default Content Security Policy by uncommenting the code generated in `config/initializers/content_security_policy.rb`;;;;;
2. Stream an HTML response form a controller;;;;;
;;;;;
**Content Security Policy Config:**;;;;;
```ruby;;;;;
Rails.application.configure do;;;;;
  config.content_security_policy do |policy|;;;;;
    policy.default_src :self, :https;;;;;
    policy.font_src    :self, :https, :data;;;;;
    policy.img_src     :self, :https, :data;;;;;
    policy.object_src  :none;;;;;
    policy.script_src  :self, :https;;;;;
    policy.style_src   :self, :https;;;;;
  end;;;;;
;;;;;
  config.content_security_policy_nonce_generator = ->(request) { request.session.id };;;;;
  config.content_security_policy_nonce_directives = %w(script-src style-src);;;;;
end;;;;;
```;;;;;
;;;;;
**Example controller:**;;;;;
;;;;;
```ruby;;;;;
class DashboardController < ApplicationController;;;;;
  def index;;;;;
"    headers[""""X-Accel-Buffering""""] = """"no""""";;;;;
"    headers[""""Cache-Control""""] = """"no-transform""""";;;;;
"    headers[""""Last-Modified""""] = Time.now.httpdate";;;;;
"    headers[""""Content-Type""""] = """"text/html";" charset=utf-8""""";;;;
;;;;;
    self.response_body = Enumerator.new do |buffer|;;;;;
"      buffer << """"<html><head><title>Dashboard</title></head><body>""""";;;;;
"      buffer << """"<h1>Dashboard</h1>""""";;;;;
"      buffer << """"<p>Welcome to the dashboard</p>""""";;;;;
"      buffer << """"</body></html>""""";;;;;
    end;;;;;
  end;;;;;
end;;;;;
```;;;;;
;;;;;
### Expected behaviour;;;;;
The Content Security Policy headers should include a nonce based on the session id.;;;;;
;;;;;
```;;;;;
Content-Security-Policy: default-src 'self' https:; font-src 'self' https: data:; img-src 'self' https: data:; object-src 'none'; script-src 'self' https: 'nonce-2c3f06bf498ed7295cc4612bdc7ad90e'; style-src 'self' https: 'nonce-2c3f06bf498ed7295cc4612bdc7ad90e'
```;;;;;
;;;;;
### Actual behaviour;;;;;
The Content Security Policy headers do not include a nonce.;;;;;
;;;;;
```;;;;;
Content-Security-Policy: default-src 'self' https:; font-src 'self' https: data:; img-src 'self' https: data:; object-src 'none'; script-src 'self' https:; style-src 'self' https:
```;;;;;
;;;;;
### Workaround;;;;;
As a workaround, you can set a session attribute and remove it before setting the `response_body`.;;;;;
;;;;;
```ruby;;;;;
session[:foo] = 1;;;;;
session.delete(:foo);;;;;
```;;;;;
;;;;;
This seems to get the session into a state where it has an `id`.;;;;;
;;;;;
### System configuration;;;;;
**Rails version**: 7.1.3.2;;;;;
;;;;;
"**Ruby version**: 3.3.0"",2024-03-26T12:13:22Z,2024-03-26T12:14:52Z,[]";;;;;
"2206546795,Add Active Model `Collection` attribute type,""### Summary";;;;;
;;;;;
One case that is not yet covered by the current standard types is for attributes that represent a collection of multiple values. For example, one might need to represent a subset of strings as a list in a single attribute; or even an entire group of associated models that are all embedded in a named collection. ;;;;
;;;;;
;;;;;
This PR aims to implement a new Collection type.;;;;;
It subclasses the base Value class and overrides the necessary methods so casting and serialization work for an array of objects that are themselves valid for one of the types in the Registry. This ensures that each element of the collection can be cast and serialized individually by delegating the operation to the appropriate type instance.;;;;;
;;;;;
Collection serializes itself as a JSON array on the database. For casting, it attempts to convert values to a Ruby array.;;;;;
;;;;;
Methods:;;;;;
;;;;;
- `type`: returns the :collection symbol.;;;;;
- `serializable?`: checks if the given value is an array containing only elements in which are all serializable for the collection type. It will instantiate the type passed during its own initialization and call serializable? for each element.;;;;;
- `serialize`: returns a JSON string of an array with all elements serialized by the collection type.;;;;;
- `deserialize`: expects a JSON array string and converts it into a Ruby array with each element deserialized by the collection type.;;;;;
- `cast`: converts the given array into a normalized collection of cast values. It will map the given array to a new one in which each element is cast into a new value by the collection type.;;;;;
- `changed_in_place?`: Accepts raw serialized value, deserializes it and checks if any of the elements of the collections were mutated according to the collection type method of the same name.;;;;;
- `assert_valid_value`: checks if all elements of the given array are accepted by the collection type method of the same name.;;;;;
;;;;;
;;;;;
;;;;;
### Other Information;;;;;
;;;;;
This change also introduces additional `Value#valid_value?` method that is supposed to separate the assertion, which raises an exception from a boolean check that can be reused in other places. This way new types won't have to override the whole `assert_valid_value` method if they want to keep the default error message.;;;;;
;;;;;
Let me know if this change should be implemented in a separate PR. I decided to keep it in this PR for better readability of the change but definitely willing to extract it and have a discussion is a different PR. Thanks!;;;;;
;;;;;
### Documentation;;;;;
;;;;;
Currently only the class itself is covered with documentation. But we have plans to cover public methods as well.;;;;;
Either in this PR, in a separate one or perhaps as part of the https://github.com/rails/rails/pull/44306;;;;;
;;;;;
"Original PR #44324"",2024-03-25T19:38:19Z,2024-04-03T17:01:06Z,""[{'id': 107190, 'node_id': 'MDU6TGFiZWwxMDcxOTA=', 'url': 'https://api.github.com/repos/rails/rails/labels/activemodel', 'name': 'activemodel', 'color': '00E5FF', 'default': False, 'description': None}]""";;;;;
"2206478011,Add `Model` type to Active Model attributes,""### Summary";;;;;
;;;;;
The new Model type handles all operations on conversion around model representations, from POROs to hashes and database string/JSON columns.;;;;;
;;;;;
Attributes that are specified as the Model type are required to also specify a class name, which will be used to cast the given values into model instances. On the database serialization side, the model is represented as a JSON, with its `AttributeSet` being serialized by the types of each respective attribute.;;;;;
;;;;;
;;;;;
;;;;;
### Docs:;;;;;
;;;;;
`type`: returns the :model symbol.;;;;;
;;;;;
`serializable?`: checks if the given value is an instance of the model class that this type was initialized with, returning false otherwise.;;;;;
;;;;;
`serialize`: returns a string with the JSON representation of the given model attributes. It achieves that by calling values_for_database in the model’s AttributeSet, and converts the hash received into a JSON string.;;;;;
;;;;;
`deserialize`: this method expects a JSON string, supposed to be a serialized set of attributes of a model instance. It proceeds to convert the JSON into a Ruby hash, and then instantiates a new model of the appropriate class name with the Ruby hash as its attributes. The mass assignment will allow each attribute to be deserialized accordingly and stored in the instance’s attribute set.;;;;;
;;;;;
`cast`: receives a value that is either a hash of attributes or a model instance. It then instantiates a new model based on the class name with the given attributes. This means that if a model is passed, a new instance with the same attribute values will be returned, but not the exact same object.;;;;;
;;;;;
`changed_in_place?`: Accepts a raw serialized attribute set, deserializes it and compares it with the given model instance. If the deserialized model’s attribute set is equal to the given model’s attribute set, returns true, or false otherwise.;;;;;
;;;;;
`assert_valid_value`: this method checks if the given value can be cast to the model class. It takes either a model or a hash of attributes. If the model is not the same class as the type’s class name, or if the given hash contains keys that do not belong to the class's attribute set, it raises an error.;;;;;
;;;;;
### Other Information;;;;;
;;;;;
`attributes_for_database` was copied from ;;;;;
https://github.com/rails/rails/blob/caced273937cf61c9ed2056877e0c3cd6a6b6577/activerecord/lib/active_record/attribute_methods/before_type_cast.rb#L70;;;;;
with an intention to only exist in Active Model, but kept in both places for simplicity of this PR;;;;;
;;;;;
